Subject,Run,Trial,Onset,True_Class,Artifact,Theta_Baseline_R2,Theta_MI_R2,Theta_Change_R2,Alpha_Mu_Baseline_R2,Alpha_Mu_MI_R2,Alpha_Mu_Change_R2,Beta_Baseline_R2,Beta_MI_R2,Beta_Change_R2,Gamma_Baseline_R2,Gamma_MI_R2,Gamma_Change_R2
A02,5,45,88657,2,0,0.6605278630792482,0.3492636642754631,-0.311264198803785,0.7956340092667723,0.7371028721430186,-0.0585311371237536,0.8005175510818843,0.7947346371075084,-0.0057829139743759,0.7027076382892984,0.7592913011547698,0.0565836628654714
A02,5,46,90585,3,0,0.1869938313095682,0.2643525031472995,0.0773586718377312,0.6416296451984695,0.6609676993282367,0.0193380541297671,0.6720129497899496,0.5337613537479797,-0.1382515960419699,0.6536422384237116,0.7989230747869189,0.1452808363632073
A02,5,47,92699,4,0,0.043167954516749,0.4537281018638401,0.410560147347091,0.7092240937097796,0.7823288504337752,0.0731047567239956,0.4098128541403954,0.6765850271659998,0.2667721730256043,0.5656563541223146,0.7608480763349963,0.1951917222126816
A02,5,48,94758,1,0,0.41018098268309,0.1797180804610012,-0.2304629022220888,0.726866161598273,0.6571063261658595,-0.0697598354324134,0.5932153996525156,0.7601295424211333,0.1669141427686177,0.8098134104332692,0.9106391395410808,0.1008257291078116
A02,6,1,251,2,0,0.4355088093598665,0.5792317458241286,0.1437229364642621,0.8604392801779511,0.8834804448881542,0.0230411647102031,0.960778623105827,0.9427632013224476,-0.0180154217833792,0.9651640884716548,0.9749668447761024,0.0098027563044476
A02,6,2,2254,4,0,0.4717650841049404,0.3862822080872377,-0.0854828760177027,0.6974079851331084,0.8973838789786416,0.1999758938455331,0.9346043852156288,0.9587722378480442,0.0241678526324155,0.9851541793006228,0.988815372131688,0.0036611928310653
A02,6,3,4172,1,0,0.4193132349824228,0.2300915897776267,-0.189221645204796,0.8940558551066236,0.8892097695636044,-0.0048460855430191,0.952404305155672,0.9543988621791676,0.0019945570234957,0.982338399631874,0.9848933733909704,0.0025549737590961
A02,6,4,6124,3,0,0.1466806354596582,0.4195831912911069,0.2729025558314487,0.8842108103437482,0.8243887509221793,-0.0598220594215688,0.9340796254533767,0.9352644627355736,0.0011848372821969,0.962724473297014,0.9821131904563976,0.0193887171593836
A02,6,5,8132,3,0,0.821544545413507,0.391428098356021,-0.4301164470574859,0.8592665548649886,0.6835571980518431,-0.1757093568131454,0.8875135261347168,0.9069978059980246,0.0194842798633078,0.9585095547072232,0.9536068285309448,-0.0049027261762784
A02,6,6,10243,4,0,0.393464043431941,0.1436931919580304,-0.2497708514739106,0.7616049313004483,0.6672960193073667,-0.0943089119930815,0.8925772218347904,0.875886332228485,-0.0166908896063053,0.9663364975989658,0.949908468902332,-0.0164280286966337
A02,6,7,12160,1,0,0.629191873488889,0.2885946666007102,-0.3405972068881788,0.76517330908358,0.7487670509484561,-0.0164062581351239,0.7888519157074734,0.8167134400274624,0.027861524319989,0.9396543707624344,0.960987566295028,0.0213331955325938
A02,6,8,14210,1,0,0.5922731025264131,0.0922419871744765,-0.5000311153519366,0.794995681091798,0.6954526718509909,-0.099543009240807,0.867961646707388,0.8104713960517269,-0.057490250655661,0.9221493937352496,0.9205882602110288,-0.0015611335242208
A02,6,9,16141,3,0,0.4850922954480465,0.3276846785645251,-0.1574076168835214,0.6432599952669412,0.7379748979954078,0.0947149027284666,0.7652935881021277,0.8644404352040723,0.0991468471019446,0.916393137290914,0.9429588388675952,0.0265657015766811
A02,6,10,18139,2,0,0.4778713181147105,0.391315488992948,-0.0865558291217625,0.629159781045259,0.6832946918317739,0.0541349107865148,0.7306409585067736,0.8629434460979366,0.132302487591163,0.8699815066971921,0.9766521042760044,0.1066705975788123
A02,6,11,20045,4,0,0.32895547204894,0.2730708778394258,-0.0558845942095141,0.6583643595177602,0.8067610157701522,0.148396656252392,0.6295016226437633,0.860805038076929,0.2313034154331656,0.864955114846128,0.9729125394190588,0.1079574245729309
A02,6,12,21940,4,0,0.2632064164104385,0.6414582045098756,0.378251788099437,0.7527350728110164,0.6417356103772222,-0.1109994624337942,0.7408099440301201,0.747030641616106,0.0062206975859858,0.8968659983846862,0.9364039037572232,0.0395379053725371
A02,6,13,23912,4,0,0.5254967853983458,0.5280013252999572,0.0025045399016114,0.5870979794263989,0.7238067604136915,0.1367087809872926,0.7719727614297935,0.7990742078399938,0.0271014464102002,0.8435270418989477,0.8197593915426189,-0.0237676503563287
A02,6,14,25856,2,0,0.4296431752518793,0.4298145385364558,0.0001713632845765,0.6314146404995854,0.7768836558504874,0.1454690153509019,0.5751867811241433,0.6657026169352871,0.0905158358111437,0.7224726964464033,0.8582934947314099,0.1358207982850066
A02,6,15,27823,1,0,0.2717848177253019,0.4157673807441259,0.143982563018824,0.7467256766399623,0.633454194010002,-0.1132714826299602,0.5338640798139522,0.7168535239440136,0.1829894441300613,0.7066647071073177,0.886237384695767,0.1795726775884493
A02,6,16,29943,3,0,0.5251912945877887,0.3058195718043838,-0.2193717227834049,0.7007029250001625,0.6344356149707693,-0.0662673100293932,0.6862795217550612,0.6261328287218111,-0.0601466930332501,0.7209148997397528,0.793583958445098,0.0726690587053452
A02,6,17,31951,2,0,0.3388987376821041,0.4573789930375627,0.1184802553554585,0.6193548881250182,0.6898572665467834,0.0705023784217652,0.6747023891210349,0.7128909317279912,0.0381885426069563,0.881540711599948,0.7578604383315328,-0.1236802732684151
A02,6,18,34017,4,0,0.4153857511632381,0.3523305977928141,-0.063055153370424,0.6784666587780765,0.7371505583877164,0.0586838996096398,0.4454051140714877,0.6444119134104682,0.1990067993389804,0.7425882629164918,0.7890522189054723,0.0464639559889804
A02,6,19,36053,1,0,0.4455674708278137,0.5594254666592435,0.1138579958314298,0.5967033591450017,0.4785922348751662,-0.1181111242698355,0.5521580702112454,0.7613187065991172,0.2091606363878717,0.7702239848524605,0.844395285744846,0.0741713008923855
A02,6,20,38119,4,0,0.6201564570003585,0.2077546140837335,-0.4124018429166249,0.7867884956750043,0.7013037840598242,-0.0854847116151801,0.4526763386878273,0.6500016355271858,0.1973252968393585,0.8522359245518878,0.7326693360251536,-0.1195665885267341
A02,6,21,40189,3,0,0.2934077327223157,0.5057600935308956,0.2123523608085798,0.7382197344729367,0.7119378775728613,-0.0262818569000753,0.5677359235588019,0.6246141308010299,0.056878207242228,0.5585100196027394,0.8422184062940907,0.2837083866913513
A02,6,22,42269,2,0,0.5201997989728905,0.3638233351948935,-0.1563764637779969,0.6268296600144401,0.7908728563373394,0.1640431963228993,0.3695675501512214,0.6928797478245826,0.3233121976733612,0.7241615531674295,0.813387720062183,0.0892261668947534
A02,6,23,44181,4,0,0.6467532482321928,0.2229641655757401,-0.4237890826564527,0.822516623076937,0.688387861392033,-0.1341287616849039,0.6265991142465365,0.6932145961457651,0.0666154818992286,0.7566872674482857,0.8163015669883744,0.0596142995400886
A02,6,24,46212,4,0,0.6500490864759038,0.428783533874657,-0.2212655526012467,0.8230188292642279,0.6990905230457669,-0.1239283062184609,0.4706745428112078,0.5482559878185816,0.0775814450073738,0.7315143830034163,0.6481592416967449,-0.0833551413066714
A02,6,25,48165,1,0,0.3441413182925901,0.2695330459692774,-0.0746082723233126,0.7169720989065408,0.7692227808616484,0.0522506819551076,0.5201793879147548,0.6519193611701101,0.1317399732553552,0.7355401527643309,0.8401960375607628,0.1046558847964318
A02,6,26,50126,2,0,0.3537058169265153,0.5593304095716506,0.2056245926451352,0.6210006397558777,0.7580086518774477,0.13700801212157,0.7077761768046091,0.6021515203924085,-0.1056246564122006,0.6593141000762085,0.7389564349935551,0.0796423349173466
A02,6,27,52230,2,0,0.7397214332945106,0.481890059491377,-0.2578313738031335,0.5643782537738079,0.8140929877875452,0.2497147340137373,0.5702679514457338,0.6664149950747155,0.0961470436289816,0.8153995138703104,0.7478507661436202,-0.0675487477266901
A02,6,28,54234,3,0,0.5140354007620991,0.3792697549999166,-0.1347656457621824,0.5488606216219913,0.5587519497013981,0.0098913280794067,0.7125039947202353,0.6940535476374426,-0.0184504470827926,0.7544648697796885,0.8371781008563755,0.0827132310766869
A02,6,29,56209,4,0,0.4534581605667521,0.3911175893812561,-0.062340571185496,0.7374315033265735,0.3762209701550484,-0.361210533171525,0.5439699611075881,0.6689444348824163,0.1249744737748281,0.7513245297275908,0.7630788886190711,0.0117543588914803
A02,6,30,58235,2,0,0.381057635891165,0.4375693507554158,0.0565117148642508,0.4934112954230004,0.8065530404462476,0.3131417450232472,0.6544118905791195,0.745584830743445,0.0911729401643254,0.7829423982700062,0.8802220447580636,0.0972796464880574
A02,6,31,60306,1,0,0.6324818241568018,0.4982707215634769,-0.1342111025933248,0.8722277191304454,0.6448202125037185,-0.2274075066267269,0.5248112259074104,0.6332167337594071,0.1084055078519967,0.7378175978173392,0.7296835801895627,-0.0081340176277765
A02,6,32,62413,1,0,0.3893173429496255,0.533513457907272,0.1441961149576464,0.6718701049472902,0.8376662616522073,0.1657961567049171,0.4131062616937296,0.6846879905368887,0.271581728843159,0.7869251000902278,0.8580881675990722,0.0711630675088444
A02,6,33,64505,4,0,0.6611042099489438,0.6946605731589892,0.0335563632100454,0.8779084405956732,0.8556394706284195,-0.0222689699672536,0.7976112637083137,0.6765822487231071,-0.1210290149852065,0.8371701468051975,0.7466132980829114,-0.090556848722286
A02,6,34,66596,2,0,0.4916089569829717,0.3940931113402005,-0.0975158456427712,0.5342021868579547,0.7651249564674707,0.2309227696095159,0.65195257315871,0.6216298858840624,-0.0303226872746475,0.7100812294867666,0.6643841472562736,-0.0456970822304929
A02,6,35,68639,1,0,0.5564381621998332,0.4433955882812255,-0.1130425739186076,0.8481968014571368,0.698484724827324,-0.1497120766298127,0.6986514718114823,0.6440797945173921,-0.0545716772940902,0.6693802864708636,0.7864138760622523,0.1170335895913887
A02,6,36,70703,3,0,0.1225390671767266,0.1856522401927975,0.0631131730160709,0.7152538663738136,0.5542527470373543,-0.1610011193364593,0.6791636159689227,0.6734429440980039,-0.0057206718709188,0.7062621080715762,0.8094735974308379,0.1032114893592617
A02,6,37,72723,2,0,0.185857911973936,0.3495171722648585,0.1636592602909225,0.6837446966631203,0.7308999740605504,0.04715527739743,0.4703873254681937,0.5630756704903377,0.092688345022144,0.5666935648574671,0.6721198656529238,0.1054263007954566
A02,6,38,74695,2,0,0.5557724141935307,0.5411897101097657,-0.014582704083765,0.7791953835604041,0.8105132255309339,0.0313178419705297,0.4799572123231633,0.6477363701936227,0.1677791578704594,0.7060778127971942,0.7705276192437999,0.0644498064466057
A02,6,39,76658,3,0,0.7514367163617576,0.3584028940480243,-0.3930338223137332,0.8113651420827485,0.6727129070217958,-0.1386522350609527,0.4413509886268004,0.6095386813409888,0.1681876927141883,0.6836736208276882,0.7050766756020269,0.0214030547743386
A02,6,40,78583,1,0,0.6169565053991091,0.6518246649591234,0.0348681595600143,0.8329642651095316,0.8593172629510966,0.0263529978415649,0.6510845486426659,0.5650188023168592,-0.0860657463258066,0.7810867560222831,0.8470968631294348,0.0660101071071517
A02,6,41,80664,4,0,0.4575117171518417,0.5514598883292788,0.0939481711774371,0.5231461215869992,0.6289738703780297,0.1058277487910304,0.5343002859663473,0.6382804066788148,0.1039801207124675,0.7186687884062916,0.7725159119729798,0.0538471235666881
A02,6,42,82642,3,0,0.3194646486864446,0.5333000744180715,0.2138354257316269,0.6198625400354262,0.7198433774280696,0.0999808373926434,0.6188767417327389,0.5903430786760114,-0.0285336630567274,0.6698892354695793,0.6835696605524019,0.0136804250828225
A02,6,43,84632,3,0,0.5841529634700132,0.4440507847659818,-0.1401021787040314,0.6191963604386501,0.7798610834957653,0.1606647230571152,0.5268079518795087,0.5669013828916729,0.0400934310121642,0.6594014094872882,0.831261950363267,0.1718605408759788
A02,6,44,86751,3,0,0.5736140595932043,0.387425536934787,-0.1861885226584173,0.6911679288544296,0.7154431126450845,0.0242751837906549,0.5119000199595003,0.5398927983115935,0.0279927783520932,0.5145836008053628,0.5094335663122559,-0.0051500344931069
A02,6,45,88657,3,0,0.2635991304163382,0.3027042495951806,0.0391051191788424,0.7355451408931477,0.7605117843052114,0.0249666434120636,0.5703949819622809,0.7046248769935569,0.134229895031276,0.5436720588030253,0.7132230257416643,0.169550966938639
A02,6,46,90585,1,0,0.5960641844839155,0.1093394704661612,-0.4867247140177543,0.6127138434116279,0.781404690088526,0.168690846676898,0.6145351207304813,0.6978934684013751,0.0833583476708937,0.6710085381111534,0.8244470261221164,0.153438488010963
A02,6,47,92699,2,0,0.6388081315151987,0.4670733422443348,-0.1717347892708638,0.6853672193533206,0.6372738314907408,-0.0480933878625797,0.6211638190683322,0.5930680113403747,-0.0280958077279575,0.5781657890682447,0.7244430207783088,0.1462772317100641
A02,6,48,94758,1,0,0.5447945690569178,0.2484198515182984,-0.2963747175386193,0.6775420255206791,0.6240914541960159,-0.0534505713246632,0.6547750220242037,0.6415540535901336,-0.01322096843407,0.6436719169757558,0.7233075289429853,0.0796356119672295
A02,7,1,251,2,0,0.8038520894075066,0.6751276767954303,-0.1287244126120763,0.8963660385374664,0.8969540455407797,0.0005880070033132,0.9486722046870656,0.9553080720456052,0.0066358673585398,0.98025633988436,0.9848752811476864,0.0046189412633264
A02,7,2,2254,1,0,0.3079527274386255,0.3310977948163391,0.0231450673777136,0.892718250992628,0.874061231125682,-0.018657019866946,0.9308495741657052,0.9594064193785689,0.0285568452128637,0.954699938206036,0.9871245188399396,0.0324245806339037
A02,7,3,4172,1,0,0.2868827789558169,0.479553083535901,0.1926703045800841,0.7371638375031386,0.7665395211726482,0.0293756836695096,0.9431433856738042,0.9647925173397486,0.0216491316659444,0.9705352362313634,0.986570719619466,0.0160354833881025
A02,7,4,6124,3,0,0.4251733457590902,0.3760292268007777,-0.0491441189583125,0.8357650139508651,0.7082930264201099,-0.1274719875307551,0.9270753846396848,0.9388398528220484,0.0117644681823637,0.9692270150757673,0.9827883920244308,0.0135613769486635
A02,7,5,8132,3,0,0.6079339969099066,0.3160791508080575,-0.2918548461018491,0.8592954695827567,0.8430773297336343,-0.0162181398491224,0.937673536665103,0.8435437441733675,-0.0941297924917354,0.9553954971606612,0.970357047957365,0.0149615507967036
A02,7,6,10243,2,0,0.4530793505512319,0.5349102301873495,0.0818308796361175,0.7692737529589169,0.8774696117464139,0.108195858787497,0.9112522996550844,0.9277061511458676,0.0164538514907832,0.9720098100122858,0.9758035712680708,0.0037937612557851
A02,7,7,12160,3,0,0.554151379395262,0.4148723061597884,-0.1392790732354736,0.845617172023525,0.837295213229482,-0.008321958794043,0.9042835815507844,0.8185207438912795,-0.0857628376595049,0.9576681631284822,0.9543492181969346,-0.0033189449315476
A02,7,8,14210,4,0,0.3363124058716332,0.5027460642953164,0.1664336584236832,0.6823685151753535,0.7717878670025178,0.0894193518271643,0.8480244643288827,0.9130494341815478,0.0650249698526651,0.960651416221032,0.9673195759363836,0.0066681597153515
A02,7,9,16141,1,0,0.4690326054610255,0.5034745467226205,0.0344419412615949,0.7256336489772769,0.7855514208018866,0.0599177718246096,0.9211622420091208,0.8741560769719833,-0.0470061650371375,0.9609691476264068,0.9539089689250916,-0.007060178701315
A02,7,10,18139,4,0,0.4521945767371474,0.2309717861228209,-0.2212227906143265,0.6426428368607654,0.6764962979566312,0.0338534610958658,0.7965406062724837,0.8437412459309568,0.0472006396584731,0.9705252056477108,0.9340567717296264,-0.0364684339180845
A02,7,11,20045,1,0,0.4117579488750779,0.5347105691890218,0.1229526203139438,0.8293238597075417,0.7442284044128217,-0.08509545529472,0.8176322098892744,0.8677278023632028,0.0500955924739283,0.9131801728300764,0.955388393191524,0.0422082203614477
A02,7,12,21940,1,0,0.3101121322743103,0.4510586079727519,0.1409464756984416,0.6385290240083462,0.835027278369768,0.1964982543614217,0.8657227696074582,0.8220259606091441,-0.043696808998314,0.9630953107379522,0.9329597214173232,-0.0301355893206289
A02,7,13,23912,2,0,0.4601296971543744,0.2758867751414761,-0.1842429220128983,0.7694563432717796,0.8873367747837472,0.1178804315119675,0.8609455983465475,0.9085453737552224,0.0475997754086748,0.8786967045755253,0.9489463053461568,0.0702496007706315
A02,7,14,25856,4,0,0.5673918752338586,0.333366833181572,-0.2340250420522865,0.8284383540520561,0.7764814644391966,-0.0519568896128594,0.6945915651700706,0.8931331111600743,0.1985415459900037,0.8792117741679724,0.9768646734228982,0.0976528992549258
A02,7,15,27823,3,0,0.4838783730229953,0.3220026394265333,-0.1618757335964619,0.8647905086720644,0.7153306985289013,-0.1494598101431631,0.8255819208278031,0.8100364817773862,-0.0155454390504169,0.972993596687268,0.9198792416416912,-0.0531143550455769
A02,7,16,29943,2,0,0.6443782427981223,0.405926023644838,-0.2384522191532843,0.8216989061819077,0.848182343973136,0.0264834377912283,0.7543447663572501,0.8350596396594941,0.080714873302244,0.8786650249386118,0.8799501445602964,0.0012851196216846
A02,7,17,31951,4,0,0.6733334036205179,0.3037600950342715,-0.3695733085862463,0.8011607218848075,0.835875608453655,0.0347148865688475,0.5503116824530965,0.8168187423295391,0.2665070598764426,0.7845308120197899,0.9324057124184436,0.1478749003986535
A02,7,18,34017,3,0,0.7709696635115122,0.5528385669142486,-0.2181310965972636,0.433847282472846,0.8383914377826525,0.4045441553098064,0.7834283075714904,0.8545527947209975,0.0711244871495071,0.908427681096274,0.8963859154166939,-0.0120417656795801
A02,7,19,36053,4,0,0.7153703336386865,0.5804124684528328,-0.1349578651858537,0.796107322419035,0.665481553233933,-0.130625769185102,0.8294833459604093,0.8277373958706041,-0.0017459500898051,0.91969736642763,0.9243607098451796,0.0046633434175495
A02,7,20,38119,3,0,0.3338223820376508,0.2880052712429109,-0.0458171107947399,0.5911962833323621,0.6224282629906358,0.0312319796582737,0.7967236374164341,0.8156038200119514,0.0188801825955172,0.8917167266878346,0.9109933234035952,0.0192765967157604
A02,7,21,40189,4,0,0.3950599558547817,0.4649900267060716,0.0699300708512899,0.8268017776974341,0.8212078900659882,-0.0055938876314459,0.8164238036353272,0.7718529695290935,-0.0445708341062336,0.9014924639094524,0.9265645353578796,0.0250720714484273
A02,7,22,42269,2,0,0.3901808301495608,0.4192105516302308,0.02902972148067,0.6837281079163711,0.6845946610252156,0.0008665531088445,0.771116678625435,0.8380837578861087,0.0669670792606736,0.8891593058097749,0.9106162054192588,0.0214568996094839
A02,7,23,44181,2,0,0.3462804368236051,0.2343564391117141,-0.1119239977118909,0.8253996868164649,0.5732732325345938,-0.2521264542818711,0.7792865029300554,0.7822497291435824,0.0029632262135269,0.8987025461110493,0.9090066775553975,0.0103041314443482
A02,7,24,46212,4,0,0.5476740964256889,0.4659956559265703,-0.0816784404991185,0.7082032915979155,0.6530541973813702,-0.0551490942165453,0.7841240225757523,0.8586471209695892,0.0745230983938368,0.946972666068046,0.9204091813745432,-0.0265634846935026
A02,7,25,48165,1,0,0.5388942441470908,0.4315052808177774,-0.1073889633293133,0.7527947878325906,0.6483607988997591,-0.1044339889328315,0.7263088587896062,0.768234939210968,0.0419260804213618,0.9098535188098704,0.9369391441827016,0.0270856253728313
A02,7,26,50126,2,0,0.087915414381326,0.672229333971907,0.584313919590581,0.816136035568925,0.5150528265451296,-0.3010832090237954,0.7311931775667867,0.8351170167004366,0.1039238391336498,0.8692946509907246,0.9453304744673346,0.07603582347661
A02,7,27,52230,2,0,0.155976721370817,0.6935013515887274,0.5375246302179104,0.6230286730461311,0.6994420407981119,0.0764133677519808,0.7261022467393625,0.8101026332094847,0.0840003864701222,0.8332123065264186,0.9094805216443628,0.0762682151179441
A02,7,28,54234,2,0,0.5048688259196491,0.2167340859859001,-0.2881347399337489,0.8194683954867428,0.8280026148100392,0.0085342193232964,0.6908207687373,0.8884158784436459,0.1975951097063458,0.8924507986302767,0.944253932734221,0.0518031341039443
A02,7,29,56209,3,0,0.6253181055181428,0.5303479965698806,-0.0949701089482621,0.6258330130304889,0.8884416104910887,0.2626085974605998,0.7435916755193512,0.8219202607783377,0.0783285852589864,0.8376254753976735,0.8787988295461134,0.0411733541484399
A02,7,30,58235,4,0,0.3121935430859209,0.5008230766340314,0.1886295335481104,0.6316254301265358,0.7246124257469134,0.0929869956203776,0.6715132278439733,0.8152367101796523,0.143723482335679,0.7458558169664975,0.8900003593082765,0.1441445423417789
A02,7,31,60306,1,0,0.3949589597230178,0.4354321423459837,0.0404731826229659,0.5120390540121299,0.3580878675917431,-0.1539511864203867,0.6658605840390251,0.7850849575001752,0.11922437346115,0.751387827187464,0.9359074664450464,0.1845196392575823
A02,7,32,62413,4,0,0.627563272258134,0.2837608060735918,-0.3438024661845422,0.7772671353198876,0.8225306254407094,0.0452634901208218,0.7593557530997996,0.8370852933518638,0.0777295402520641,0.8973851278406718,0.9218647614518484,0.0244796336111765
A02,7,33,64505,1,0,0.5254584814023003,0.5953468691090961,0.0698883877067957,0.6761850475120521,0.7377834010093516,0.0615983534972994,0.7061449724904916,0.7820153638143863,0.0758703913238947,0.8667932417951165,0.9026802125883572,0.0358869707932406
A02,7,34,66596,3,0,0.638410801175727,0.168982135147391,-0.469428666028336,0.7882758882049028,0.729125996680973,-0.0591498915239298,0.774471771003624,0.6966148869694037,-0.0778568840342203,0.8584507025235799,0.8755316240793961,0.0170809215558161
A02,7,35,68639,1,0,0.3534141369212165,0.3453678203469463,-0.0080463165742701,0.6091268495599084,0.7628083109687909,0.1536814614088825,0.745574444004361,0.7693309825324383,0.0237565385280772,0.8970672227288794,0.913436197469116,0.0163689747402365
A02,7,36,70703,4,0,0.6272211041789699,0.6561224681004877,0.0289013639215177,0.7010492319431805,0.6448528067071749,-0.0561964252360055,0.725276269282217,0.8509747170692761,0.125698447787059,0.8499231795829303,0.9584354562385494,0.1085122766556191
A02,7,37,72723,1,0,0.4273736622039271,0.4794634430818654,0.0520897808779383,0.7954662165651042,0.6509848876988418,-0.1444813288662624,0.7871378411150861,0.8003647234736379,0.0132268823585517,0.8338222036865853,0.963231227951678,0.1294090242650927
A02,7,38,74695,3,0,0.2490099824048058,0.4642097655722989,0.2151997831674931,0.6720503731018445,0.6860444358559832,0.0139940627541387,0.8888522969569418,0.7743845419002311,-0.1144677550567107,0.9078847730895756,0.9292821064366158,0.02139733334704
A02,7,39,76658,1,0,0.3295814413053776,0.3191149483596346,-0.010466492945743,0.7493868806482021,0.6018394975482259,-0.1475473830999762,0.7620202939417132,0.7383859125216173,-0.0236343814200958,0.8472306480582696,0.8808784224987992,0.0336477744405295
A02,7,40,78583,2,0,0.5242528566173383,0.393047548105513,-0.1312053085118252,0.6145241838518741,0.7274230075131504,0.1128988236612762,0.7305250800136189,0.7783874259028478,0.0478623458892288,0.893179885989901,0.9597893909805232,0.0666095049906223
A02,7,41,80664,3,0,0.2854646541309682,0.6409858481241771,0.3555211939932089,0.6303885439427946,0.7688663137982311,0.1384777698554364,0.7755504171514697,0.7696571796385994,-0.0058932375128702,0.8817308702164511,0.92028619447661,0.0385553242601589
A02,7,42,82642,3,0,0.5394096092415539,0.4048348643473677,-0.1345747448941862,0.8721721649920573,0.6777115665527832,-0.1944605984392741,0.7991735394171443,0.815935695753916,0.0167621563367716,0.92751258192467,0.9383332614802632,0.0108206795555931
A02,7,43,84632,4,0,0.2861633870055238,0.4313829698129482,0.1452195828074244,0.6283457603399197,0.7254852605293942,0.0971395001894744,0.7224983820630385,0.8853381745189866,0.162839792455948,0.8739162339428835,0.8958414490952117,0.0219252151523281
A02,7,44,86751,1,0,0.3310519424044558,0.3467818303739162,0.0157298879694604,0.7130322274764264,0.6448988766243119,-0.0681333508521144,0.7054475527986039,0.8389001776663544,0.1334526248677504,0.8489098420023983,0.9417321546341874,0.092822312631789
A02,7,45,88657,2,0,0.2900400183850621,0.3147626641818907,0.0247226457968285,0.6783967944621537,0.5976944078459491,-0.0807023866162046,0.7290440816324454,0.7807349087451806,0.0516908271127352,0.7018723766593314,0.8655721305781742,0.1636997539188427
A02,7,46,90585,4,0,0.4839067493699306,0.4700416464672989,-0.0138651029026317,0.5622712033166614,0.8732626632134552,0.3109914598967939,0.8112542674405478,0.7117021733702026,-0.0995520940703452,0.8628898105209367,0.927590956546448,0.0647011460255112
A02,7,47,92699,2,0,0.486766853281157,0.2593413304257371,-0.2274255228554198,0.818831437113661,0.7139231351875376,-0.1049083019261234,0.7233758370225736,0.8529634986905611,0.1295876616679875,0.8063430025570872,0.921360136315964,0.1150171337588767
A02,7,48,94758,3,0,0.6082765546934492,0.6747079913885974,0.0664314366951481,0.7304518179492876,0.7596830783107666,0.029231260361479,0.704191986875571,0.8002700329342778,0.0960780460587067,0.8960853365889093,0.8624080873090778,-0.0336772492798315
A02,8,1,251,3,0,0.7362739513173863,0.2727862565066594,-0.4634876948107269,0.9191228164133464,0.7896508497436209,-0.1294719666697256,0.9428869426596024,0.965849333909027,0.0229623912494246,0.9761246917384404,0.985637532547959,0.0095128408095186
A02,8,2,2254,1,0,0.6681057725609225,0.6409491170933104,-0.0271566554676121,0.8807338130313379,0.782590770727831,-0.0981430423035069,0.950127563318246,0.9572409168095052,0.0071133534912593,0.972352153781647,0.9811369016950264,0.0087847479133794
A02,8,3,4172,4,0,0.6464599369571367,0.3969970666047694,-0.2494628703523672,0.6768112067959403,0.8594935186782807,0.1826823118823404,0.8915867091867958,0.9380409990845778,0.046454289897782,0.9321091555947189,0.9701226367409902,0.0380134811462714
A02,8,4,6124,2,0,0.4363555662680593,0.4906996198495417,0.0543440535814823,0.7852865904217585,0.9118372835919886,0.12655069317023,0.830931694867087,0.9448411338967492,0.1139094390296622,0.916002452094526,0.9867350055719945,0.0707325534774684
A02,8,5,8132,4,0,0.4050998189625927,0.3847177580139443,-0.0203820609486483,0.6537966743236436,0.698666060039032,0.0448693857153883,0.861706253004623,0.8856222733218038,0.0239160203171807,0.9075716637655814,0.9654888199127984,0.0579171561472169
A02,8,6,10243,1,0,0.3208491599240804,0.2362500615899003,-0.08459909833418,0.7894426658159521,0.7832486297661473,-0.0061940360498048,0.8464099272875991,0.8775802852194552,0.031170357931856,0.92929820943614,0.9249214084550976,-0.0043768009810424
A02,8,7,12160,1,0,0.5377926352950996,0.4849653461162332,-0.0528272891788663,0.7535546385064785,0.8332714488450808,0.0797168103386022,0.7686739982588028,0.8326386662624854,0.0639646680036826,0.8829966992698397,0.909956159921415,0.0269594606515752
A02,8,8,14210,3,0,0.4227417231677254,0.209963683982789,-0.2127780391849364,0.6776535893162838,0.6736674239958435,-0.0039861653204403,0.7847712477308574,0.7768412711888111,-0.0079299765420463,0.8876177040246956,0.9519780302831248,0.064360326258429
A02,8,9,16141,3,0,0.5214341092325883,0.2637179169522404,-0.2577161922803478,0.7907804306013765,0.6255722316740265,-0.1652081989273499,0.7625490168984038,0.6933750913841544,-0.0691739255142493,0.8792313529181749,0.8588687221253419,-0.0203626307928329
A02,8,10,18139,2,0,0.4484936580288251,0.2171700018542549,-0.2313236561745701,0.7580640273334929,0.6628237881074257,-0.0952402392260671,0.6480369579195049,0.6626517709421639,0.0146148130226589,0.7907127801712301,0.8414619637877558,0.0507491836165256
A02,8,11,20045,4,0,0.2584123326673369,0.3385595016166079,0.080147168949271,0.5226377222070565,0.6388566489725446,0.116218926765488,0.4941685027130705,0.5344241959463969,0.0402556932333263,0.693291811782772,0.7995149616352109,0.1062231498524388
A02,8,12,21940,2,0,0.5640761170138646,0.3979356297583832,-0.1661404872554813,0.7450662412491832,0.7085978974951063,-0.0364683437540769,0.599942369647095,0.4816224039059692,-0.1183199657411258,0.7813628434837865,0.6026933294021906,-0.1786695140815959
A02,8,13,23912,2,0,0.5388487135920876,0.5456183456765358,0.0067696320844481,0.846968230594203,0.8249594972233533,-0.0220087333708497,0.4196107450857549,0.3015519660406986,-0.1180587790450563,0.7072767550991218,0.4794419678971919,-0.2278347872019299
